transaction_id,transaction_time,amount,is_fraud,user_id,device_type,merchant_category,ip_country,entry_mode
6083,06-02-2024 05:09,1293,1,5002,mobile,Travel,US,Manual_Keyed
6084,06-02-2024 05:23,214,0,4129,mobile,Fashion,US,Contactless
6085,06-02-2024 05:37,223,0,5095,tablet,Travel,US,Chip
6086,06-02-2024 05:43,75,0,4452,mobile,Digital Goods,CA,Chip
6087,06-02-2024 05:52,2581,1,6367,web,Travel,AU,Manual_Keyed
6088,06-02-2024 06:06,350,0,2382,tablet,Electronics,AU,Chip
6089,06-02-2024 06:15,396,0,1475,web,Digital Goods,US,Chip
6090,06-02-2024 06:29,408,0,1328,web,Fashion,DE,Chip
6091,06-02-2024 06:34,603,1,2936,mobile,Travel,US,Manual_Keyed
6092,06-02-2024 06:46,311,0,3982,tablet,Electronics,US,Chip
6093,06-02-2024 06:54,418,0,5194,mobile,Grocery,US,Contactless
6094,06-02-2024 07:05,432,0,6750,mobile,Digital Goods,US,Contactless
6095,06-02-2024 07:13,183,0,2404,mobile,Digital Goods,CA,Contactless
6096,06-02-2024 07:28,317,0,4974,web,Travel,UK,Chip
6097,06-02-2024 07:41,60,0,5242,mobile,Electronics,AU,Contactless
6098,06-02-2024 07:55,218,0,5769,mobile,Travel,AU,Contactless
6099,06-02-2024 08:07,69,0,2913,mobile,Digital Goods,US,Chip
6100,06-02-2024 08:13,30,0,3009,mobile,Grocery,US,Chip
6101,06-02-2024 08:23,272,0,1211,web,Travel,US,Contactless
6102,06-02-2024 08:34,399,0,1236,web,Travel,US,Chip
6103,06-02-2024 08:46,219,0,5109,web,Digital Goods,US,Chip
6104,06-02-2024 08:59,222,0,2011,web,Fashion,DE,Chip
6105,06-02-2024 09:07,79,0,4641,mobile,Digital Goods,US,Chip
6106,06-02-2024 09:10,389,0,7913,mobile,Fashion,US,Chip
6107,06-02-2024 09:13,499,0,7193,mobile,Digital Goods,US,Contactless
6108,06-02-2024 09:19,106,0,5618,mobile,Digital Goods,AU,Manual_Keyed
6109,06-02-2024 09:25,1800,1,2244,web,Travel,CA,Manual_Keyed
6110,06-02-2024 09:36,351,0,2946,mobile,Digital Goods,CA,Chip
6111,06-02-2024 09:41,117,0,1802,mobile,Fashion,US,Contactless
6112,06-02-2024 09:47,125,0,2504,mobile,Travel,CA,Chip
6113,06-02-2024 09:49,100,0,6446,mobile,Digital Goods,DE,Chip
6114,06-02-2024 10:04,323,0,4359,mobile,Electronics,UK,Contactless
6115,06-02-2024 10:06,319,0,6304,web,Grocery,AU,Chip
6116,06-02-2024 10:13,313,0,1480,mobile,Electronics,CA,Chip
6117,06-02-2024 10:22,267,0,5372,web,Electronics,DE,Chip
6118,06-02-2024 10:33,225,0,2454,mobile,Fashion,DE,Contactless
6119,06-02-2024 10:39,476,0,3035,mobile,Digital Goods,CA,Chip
6120,06-02-2024 10:48,428,0,5495,web,Travel,US,Chip
6121,06-02-2024 10:56,120,0,4250,tablet,Fashion,AU,Contactless
6122,06-02-2024 11:10,493,0,7380,mobile,Grocery,AU,Contactless
6123,06-02-2024 11:13,172,0,3017,mobile,Digital Goods,CA,Contactless
6124,06-02-2024 11:26,190,0,7108,mobile,Travel,UK,Contactless
6125,06-02-2024 11:39,287,0,1481,web,Digital Goods,DE,Chip
6126,06-02-2024 11:49,367,0,6011,web,Electronics,CA,Contactless
6127,06-02-2024 11:52,390,0,7572,web,Fashion,US,Chip
6128,06-02-2024 11:54,166,0,7048,mobile,Electronics,US,Chip
6129,06-02-2024 12:03,444,0,6496,web,Digital Goods,CA,Contactless
6130,06-02-2024 12:14,29,0,1025,mobile,Digital Goods,US,Manual_Keyed
6131,06-02-2024 12:25,288,0,6392,mobile,Digital Goods,AU,Chip
6132,06-02-2024 12:39,487,0,6432,web,Digital Goods,DE,Contactless
6133,06-02-2024 12:42,173,0,7427,web,Digital Goods,UK,Contactless
6134,06-02-2024 12:54,246,0,7115,web,Fashion,UK,Chip
6135,06-02-2024 13:03,411,0,6822,tablet,Travel,US,Chip
6136,06-02-2024 13:08,35,0,5396,mobile,Travel,US,Chip
6137,06-02-2024 13:21,64,0,2224,mobile,Fashion,US,Chip
6138,06-02-2024 13:26,498,0,1419,web,Digital Goods,US,Contactless
6139,06-02-2024 13:39,147,0,7586,web,Fashion,AU,Chip
6140,06-02-2024 13:54,224,0,6525,mobile,Travel,UK,Contactless
6141,06-02-2024 14:06,426,0,3876,mobile,Fashion,US,Chip
6142,06-02-2024 14:14,481,0,3427,mobile,Fashion,US,Chip
6143,06-02-2024 14:27,322,0,7816,tablet,Electronics,DE,Contactless
6144,06-02-2024 14:36,287,0,3098,web,Grocery,US,Chip
6145,06-02-2024 14:39,227,0,5423,mobile,Digital Goods,US,Contactless
6146,06-02-2024 14:46,383,0,5490,mobile,Electronics,AU,Chip
6147,06-02-2024 14:48,442,0,4203,web,Fashion,DE,Manual_Keyed
6148,06-02-2024 14:58,398,0,3896,mobile,Fashion,UK,Chip
6149,06-02-2024 15:05,109,0,5802,web,Electronics,CA,Chip
6150,06-02-2024 15:16,228,0,5394,mobile,Fashion,US,Contactless
6151,06-02-2024 15:22,281,0,4954,mobile,Digital Goods,US,Manual_Keyed
6152,06-02-2024 15:29,121,0,4177,mobile,Grocery,US,Contactless
6153,06-02-2024 15:37,376,0,6337,web,Fashion,US,Contactless
6154,06-02-2024 15:44,292,0,1781,mobile,Electronics,US,Chip
6155,06-02-2024 15:46,445,0,4189,mobile,Grocery,US,Contactless
6156,06-02-2024 16:01,864,1,3964,mobile,Travel,CA,Manual_Keyed
6157,06-02-2024 16:04,483,0,7449,mobile,Travel,US,Chip
6158,06-02-2024 16:17,325,0,2240,mobile,Fashion,US,Chip
6159,06-02-2024 16:24,390,0,7661,web,Fashion,US,Contactless
6160,06-02-2024 16:28,358,0,4569,mobile,Electronics,DE,Manual_Keyed
6161,06-02-2024 16:32,121,0,7160,mobile,Travel,US,Chip
6162,06-02-2024 16:40,332,0,1535,web,Grocery,US,Contactless
6163,06-02-2024 16:45,49,0,6688,mobile,Electronics,US,Chip
6164,06-02-2024 16:51,94,0,6723,mobile,Digital Goods,US,Chip
6165,06-02-2024 17:02,476,0,6841,mobile,Grocery,US,Chip
6166,06-02-2024 17:07,104,0,4799,tablet,Digital Goods,US,Chip
6167,06-02-2024 17:19,2757,1,1161,tablet,Travel,CA,Manual_Keyed
6168,06-02-2024 17:30,489,0,4246,mobile,Electronics,UK,Chip
6169,06-02-2024 17:42,272,0,3423,mobile,Digital Goods,CA,Contactless
6170,06-02-2024 17:46,23,0,7709,mobile,Travel,US,Chip
6171,06-02-2024 17:58,442,0,1931,mobile,Fashion,DE,Chip
6172,06-02-2024 18:05,281,0,7388,mobile,Electronics,US,Chip
6173,06-02-2024 18:09,198,0,7198,mobile,Travel,US,Contactless
6174,06-02-2024 18:23,449,0,7346,web,Electronics,US,Contactless
6175,06-02-2024 18:28,474,0,7088,mobile,Grocery,US,Contactless
6176,06-02-2024 18:34,288,0,1203,mobile,Travel,DE,Contactless
6177,06-02-2024 18:38,357,0,7139,mobile,Grocery,UK,Chip
6178,06-02-2024 18:51,311,0,6075,mobile,Travel,CA,Chip
6179,06-02-2024 18:56,154,0,6273,mobile,Digital Goods,US,Chip
6180,06-02-2024 19:07,430,0,1238,mobile,Travel,US,Contactless
6181,06-02-2024 19:21,226,0,5654,mobile,Fashion,CA,Contactless
6182,06-02-2024 19:34,135,0,4982,mobile,Digital Goods,AU,Chip
6183,06-02-2024 19:42,258,0,7548,web,Electronics,US,Contactless
6184,06-02-2024 19:56,22,0,4594,web,Digital Goods,AU,Manual_Keyed
6185,06-02-2024 20:10,87,0,1714,web,Fashion,DE,Contactless
6186,06-02-2024 20:19,98,0,5990,web,Electronics,AU,Contactless
6187,06-02-2024 20:26,1704,1,6900,tablet,Travel,US,Manual_Keyed
6188,06-02-2024 20:31,424,0,6490,mobile,Electronics,AU,Contactless
6189,06-02-2024 20:44,348,0,1333,mobile,Grocery,US,Chip
6190,06-02-2024 20:50,282,0,3918,mobile,Digital Goods,DE,Contactless
6191,06-02-2024 20:57,168,0,1726,web,Travel,US,Manual_Keyed
6192,06-02-2024 21:03,135,0,5368,mobile,Travel,DE,Contactless
6193,06-02-2024 21:08,384,0,1920,web,Travel,CA,Contactless
6194,06-02-2024 21:10,14,0,6981,mobile,Digital Goods,DE,Contactless
6195,06-02-2024 21:19,466,0,4759,mobile,Fashion,US,Contactless
6196,06-02-2024 21:25,264,0,6877,mobile,Electronics,US,Contactless
6197,06-02-2024 21:36,64,0,1325,mobile,Digital Goods,US,Contactless
6198,06-02-2024 21:46,234,0,6652,mobile,Fashion,US,Chip
6199,06-02-2024 21:50,2415,1,7486,tablet,Travel,US,Manual_Keyed
6200,06-02-2024 22:05,397,0,2820,mobile,Digital Goods,US,Contactless
6201,06-02-2024 22:14,327,0,1523,web,Digital Goods,US,Contactless
6202,06-02-2024 22:23,410,0,5083,web,Travel,UK,Chip
6203,06-02-2024 22:32,317,0,4776,web,Electronics,CA,Contactless
6204,06-02-2024 22:42,134,0,7926,tablet,Travel,UK,Contactless
6205,06-02-2024 22:53,126,0,2295,mobile,Grocery,UK,Contactless
6206,06-02-2024 23:03,431,0,4892,web,Grocery,DE,Contactless
6207,06-02-2024 23:07,66,0,6156,tablet,Grocery,DE,Contactless
6208,06-02-2024 23:22,100,0,2217,mobile,Travel,CA,Chip
6209,06-02-2024 23:34,117,0,1484,mobile,Travel,US,Contactless
6210,06-02-2024 23:42,127,0,4871,mobile,Electronics,US,Contactless
6211,06-02-2024 23:56,344,0,3533,mobile,Electronics,US,Contactless
6212,07-02-2024 00:05,496,0,5240,tablet,Grocery,AU,Contactless
6213,07-02-2024 00:19,250,0,4095,web,Digital Goods,US,Manual_Keyed
6214,07-02-2024 00:32,434,0,4492,mobile,Grocery,AU,Contactless
6215,07-02-2024 00:47,153,0,7781,mobile,Travel,CA,Chip
6216,07-02-2024 00:51,376,0,4303,mobile,Electronics,US,Chip
6217,07-02-2024 01:02,380,0,1911,web,Fashion,CA,Chip
6218,07-02-2024 01:09,387,0,2485,mobile,Fashion,US,Chip
6219,07-02-2024 01:17,485,0,4225,web,Digital Goods,CA,Chip
6220,07-02-2024 01:26,125,0,1265,mobile,Fashion,UK,Contactless
6221,07-02-2024 01:36,461,0,2545,mobile,Grocery,CA,Manual_Keyed
6222,07-02-2024 01:48,225,0,5975,mobile,Electronics,US,Contactless
6223,07-02-2024 02:01,167,0,1004,mobile,Fashion,US,Contactless
6224,07-02-2024 02:04,71,0,5918,mobile,Grocery,DE,Chip
6225,07-02-2024 02:08,452,0,5819,mobile,Digital Goods,AU,Chip
6226,07-02-2024 02:20,379,0,7129,mobile,Electronics,DE,Manual_Keyed
6227,07-02-2024 02:33,58,0,7837,mobile,Grocery,US,Chip
6228,07-02-2024 02:41,309,0,3283,web,Travel,AU,Contactless
6229,07-02-2024 02:53,77,0,5749,web,Grocery,US,Chip
6230,07-02-2024 03:00,106,0,4895,mobile,Digital Goods,US,Chip
6231,07-02-2024 03:13,20,0,5770,mobile,Travel,UK,Contactless
6232,07-02-2024 03:18,495,0,1856,web,Grocery,US,Contactless
6233,07-02-2024 03:32,460,0,1485,web,Electronics,UK,Chip
6234,07-02-2024 03:36,376,0,7754,mobile,Digital Goods,US,Chip
6235,07-02-2024 03:47,312,0,5961,web,Electronics,US,Contactless
6236,07-02-2024 03:52,286,0,4357,mobile,Fashion,CA,Contactless
6237,07-02-2024 04:02,484,0,4754,web,Fashion,DE,Chip
6238,07-02-2024 04:10,411,0,3132,mobile,Electronics,CA,Chip
6239,07-02-2024 04:20,357,0,7098,web,Digital Goods,US,Contactless
6240,07-02-2024 04:30,95,0,5797,web,Electronics,US,Contactless
6241,07-02-2024 04:38,406,0,2230,mobile,Travel,CA,Contactless
6242,07-02-2024 04:43,44,0,4102,mobile,Fashion,US,Chip
6243,07-02-2024 04:54,430,0,2275,mobile,Grocery,US,Chip
6244,07-02-2024 05:06,484,0,4183,mobile,Electronics,CA,Chip
6245,07-02-2024 05:11,160,0,7283,mobile,Travel,DE,Chip
6246,07-02-2024 05:19,221,0,3922,mobile,Fashion,CA,Contactless
6247,07-02-2024 05:26,466,0,5431,mobile,Digital Goods,US,Contactless
6248,07-02-2024 05:35,29,0,4662,web,Digital Goods,US,Manual_Keyed
6249,07-02-2024 05:45,93,0,3960,mobile,Electronics,US,Contactless
6250,07-02-2024 05:54,261,0,2025,mobile,Fashion,CA,Chip
6251,07-02-2024 06:09,2257,1,1202,mobile,Travel,US,Manual_Keyed
6252,07-02-2024 06:24,404,0,3990,mobile,Grocery,CA,Contactless
6253,07-02-2024 06:34,393,0,7315,mobile,Fashion,CA,Contactless
6254,07-02-2024 06:42,75,0,6425,tablet,Travel,US,Contactless
6255,07-02-2024 06:48,166,0,3087,mobile,Travel,AU,Chip
6256,07-02-2024 06:55,436,0,2182,mobile,Digital Goods,UK,Chip
6257,07-02-2024 06:59,15,0,1186,mobile,Fashion,US,Contactless
6258,07-02-2024 07:05,108,0,1402,mobile,Digital Goods,AU,Chip
6259,07-02-2024 07:19,19,0,5362,mobile,Travel,CA,Contactless
6260,07-02-2024 07:31,261,0,1861,mobile,Fashion,US,Chip
6261,07-02-2024 07:44,221,0,6356,mobile,Fashion,US,Chip
6262,07-02-2024 07:49,435,0,3878,tablet,Electronics,UK,Contactless
6263,07-02-2024 08:00,122,0,3458,web,Electronics,US,Chip
6264,07-02-2024 08:10,217,0,7668,mobile,Grocery,US,Contactless
6265,07-02-2024 08:15,110,0,2438,mobile,Digital Goods,UK,Contactless
6266,07-02-2024 08:30,174,0,6050,web,Electronics,US,Contactless
6267,07-02-2024 08:42,143,0,5036,mobile,Grocery,US,Contactless
6268,07-02-2024 08:45,194,0,2116,web,Electronics,US,Contactless
6269,07-02-2024 08:52,259,0,7926,tablet,Travel,DE,Chip
6270,07-02-2024 08:58,82,0,4876,web,Digital Goods,US,Chip
6271,07-02-2024 09:09,115,0,1258,web,Grocery,US,Chip
6272,07-02-2024 09:20,477,0,3244,mobile,Digital Goods,AU,Contactless
6273,07-02-2024 09:24,430,0,4585,tablet,Fashion,US,Contactless
6274,07-02-2024 09:33,476,0,5045,mobile,Digital Goods,US,Contactless
6275,07-02-2024 09:39,312,0,6824,mobile,Digital Goods,US,Chip
6276,07-02-2024 09:49,652,1,7248,tablet,Travel,DE,Manual_Keyed
6277,07-02-2024 09:53,167,0,1850,web,Digital Goods,AU,Chip
6278,07-02-2024 09:59,393,0,3959,mobile,Travel,UK,Contactless
6279,07-02-2024 10:06,196,0,4589,mobile,Digital Goods,AU,Manual_Keyed
6280,07-02-2024 10:16,124,0,4617,mobile,Grocery,US,Chip
6281,07-02-2024 10:25,62,0,3569,tablet,Fashion,US,Contactless
6282,07-02-2024 10:32,211,0,7051,mobile,Digital Goods,US,Contactless
6283,07-02-2024 10:40,2868,1,5587,mobile,Travel,AU,Manual_Keyed
6284,07-02-2024 10:54,38,0,3171,mobile,Digital Goods,DE,Chip
6285,07-02-2024 10:57,157,0,7514,mobile,Grocery,CA,Chip
6286,07-02-2024 11:10,261,0,7149,mobile,Fashion,US,Manual_Keyed
6287,07-02-2024 11:14,363,0,4652,mobile,Digital Goods,UK,Chip
6288,07-02-2024 11:16,471,0,4002,mobile,Travel,US,Manual_Keyed
6289,07-02-2024 11:23,216,0,6906,tablet,Travel,UK,Manual_Keyed
6290,07-02-2024 11:33,456,0,5742,mobile,Grocery,US,Contactless
6291,07-02-2024 11:46,473,0,1276,web,Electronics,DE,Contactless
6292,07-02-2024 11:50,305,0,5995,web,Digital Goods,US,Chip
6293,07-02-2024 11:59,372,0,2517,mobile,Grocery,US,Chip
6294,07-02-2024 12:02,270,0,6648,mobile,Electronics,US,Chip
6295,07-02-2024 12:13,394,0,2328,mobile,Grocery,US,Chip
6296,07-02-2024 12:22,2784,1,4444,mobile,Travel,US,Manual_Keyed
6297,07-02-2024 12:29,261,0,4132,web,Grocery,US,Contactless
6298,07-02-2024 12:36,176,0,1581,web,Digital Goods,CA,Contactless
6299,07-02-2024 12:48,415,0,3697,mobile,Digital Goods,US,Chip
6300,07-02-2024 13:00,82,0,6623,mobile,Travel,UK,Chip
6301,07-02-2024 13:12,24,0,2840,mobile,Grocery,US,Chip
6302,07-02-2024 13:14,307,0,4922,mobile,Digital Goods,US,Chip
6303,07-02-2024 13:24,128,0,6678,web,Electronics,US,Chip
6304,07-02-2024 13:34,243,0,7898,mobile,Digital Goods,US,Chip
6305,07-02-2024 13:45,320,0,1208,tablet,Grocery,US,Contactless
6306,07-02-2024 13:51,51,0,5534,mobile,Digital Goods,UK,Contactless
6307,07-02-2024 14:02,228,0,3236,mobile,Travel,US,Contactless
6308,07-02-2024 14:13,423,0,7412,mobile,Grocery,US,Contactless
6309,07-02-2024 14:17,14,0,2425,web,Electronics,UK,Contactless
6310,07-02-2024 14:25,346,0,2854,mobile,Grocery,AU,Contactless
6311,07-02-2024 14:34,417,0,7829,mobile,Fashion,US,Chip
6312,07-02-2024 14:39,245,0,7233,web,Grocery,AU,Manual_Keyed
6313,07-02-2024 14:46,251,0,2338,mobile,Digital Goods,UK,Chip
6314,07-02-2024 14:52,241,0,2200,mobile,Fashion,CA,Chip
6315,07-02-2024 15:01,357,0,3184,web,Grocery,UK,Manual_Keyed
6316,07-02-2024 15:15,359,0,2668,mobile,Fashion,CA,Chip
6317,07-02-2024 15:28,949,1,2248,tablet,Travel,DE,Manual_Keyed
6318,07-02-2024 15:40,389,0,4459,web,Travel,US,Contactless
6319,07-02-2024 15:45,86,0,7805,tablet,Travel,US,Chip
6320,07-02-2024 15:47,101,0,4799,mobile,Travel,US,Chip
6321,07-02-2024 15:51,404,0,3391,web,Digital Goods,US,Manual_Keyed
6322,07-02-2024 15:55,772,1,3968,mobile,Travel,AU,Manual_Keyed
6323,07-02-2024 16:09,463,0,6259,mobile,Electronics,US,Chip
6324,07-02-2024 16:23,220,0,2336,web,Digital Goods,AU,Contactless
6325,07-02-2024 16:28,799,1,3625,mobile,Travel,US,Manual_Keyed
6326,07-02-2024 16:34,309,0,3595,mobile,Grocery,US,Chip
6327,07-02-2024 16:44,276,0,3789,web,Electronics,US,Chip
6328,07-02-2024 16:48,363,0,2425,mobile,Grocery,CA,Chip
6329,07-02-2024 16:59,90,0,1283,mobile,Electronics,UK,Chip
6330,07-02-2024 17:07,84,0,7566,mobile,Fashion,UK,Contactless
6331,07-02-2024 17:17,460,0,2430,tablet,Fashion,AU,Contactless
6332,07-02-2024 17:28,109,0,7338,mobile,Digital Goods,AU,Chip
6333,07-02-2024 17:34,46,0,5236,mobile,Electronics,US,Chip
6334,07-02-2024 17:42,168,0,2958,web,Fashion,UK,Chip
6335,07-02-2024 17:55,151,0,1078,tablet,Electronics,US,Manual_Keyed
6336,07-02-2024 18:01,375,0,5472,mobile,Grocery,DE,Manual_Keyed
6337,07-02-2024 18:06,389,0,3409,mobile,Electronics,CA,Manual_Keyed
6338,07-02-2024 18:21,483,0,4598,tablet,Digital Goods,UK,Chip
6339,07-02-2024 18:28,227,0,7945,tablet,Grocery,AU,Contactless
6340,07-02-2024 18:35,469,0,3842,mobile,Travel,DE,Contactless
6341,07-02-2024 18:42,394,0,3138,tablet,Electronics,UK,Chip
6342,07-02-2024 18:56,236,0,5500,web,Grocery,UK,Chip
6343,07-02-2024 19:02,1445,1,1930,web,Travel,US,Manual_Keyed
6344,07-02-2024 19:10,203,0,7005,web,Travel,US,Chip
6345,07-02-2024 19:24,339,0,2046,mobile,Electronics,UK,Contactless
6346,07-02-2024 19:28,143,0,3313,tablet,Fashion,CA,Chip
6347,07-02-2024 19:36,490,0,1166,web,Grocery,US,Chip
6348,07-02-2024 19:39,356,0,6747,web,Digital Goods,US,Chip
6349,07-02-2024 19:46,454,0,4256,mobile,Digital Goods,US,Chip
6350,07-02-2024 19:54,2263,1,3959,web,Travel,US,Manual_Keyed
6351,07-02-2024 20:00,181,0,3259,mobile,Grocery,US,Contactless
6352,07-02-2024 20:09,210,0,7263,web,Grocery,AU,Chip
6353,07-02-2024 20:14,44,0,4689,web,Digital Goods,US,Contactless
6354,07-02-2024 20:20,90,0,4730,mobile,Travel,DE,Chip
6355,07-02-2024 20:31,449,0,3479,mobile,Digital Goods,US,Chip
6356,07-02-2024 20:45,287,0,6991,mobile,Electronics,AU,Chip
6357,07-02-2024 20:49,470,0,3531,web,Digital Goods,UK,Contactless
6358,07-02-2024 20:58,212,0,4338,mobile,Fashion,US,Chip
6359,07-02-2024 21:09,70,0,6931,mobile,Electronics,US,Manual_Keyed
6360,07-02-2024 21:15,126,0,1306,mobile,Electronics,CA,Chip
6361,07-02-2024 21:23,213,0,7306,tablet,Grocery,US,Contactless
6362,07-02-2024 21:27,461,0,6833,web,Electronics,US,Contactless
6363,07-02-2024 21:32,23,0,7559,mobile,Digital Goods,US,Chip
6364,07-02-2024 21:35,461,0,3122,web,Digital Goods,US,Contactless
6365,07-02-2024 21:40,27,0,5555,mobile,Travel,DE,Chip
6366,07-02-2024 21:43,414,0,4951,mobile,Grocery,US,Chip
6367,07-02-2024 21:51,451,0,3641,mobile,Grocery,US,Contactless
6368,07-02-2024 21:59,184,0,6057,mobile,Digital Goods,US,Contactless
6369,07-02-2024 22:10,466,0,7370,mobile,Digital Goods,CA,Contactless
6370,07-02-2024 22:15,85,0,1902,tablet,Grocery,US,Chip
6371,07-02-2024 22:17,153,0,4006,mobile,Electronics,US,Contactless
6372,07-02-2024 22:31,139,0,3541,web,Electronics,US,Contactless
6373,07-02-2024 22:39,312,0,4220,web,Travel,US,Chip
6374,07-02-2024 22:46,235,0,6065,web,Electronics,UK,Chip
6375,07-02-2024 22:53,278,0,2028,mobile,Travel,DE,Contactless
6376,07-02-2024 23:06,422,0,5240,tablet,Fashion,US,Chip
6377,07-02-2024 23:17,34,0,3610,tablet,Electronics,US,Contactless
6378,07-02-2024 23:28,38,0,3009,mobile,Digital Goods,AU,Contactless
6379,07-02-2024 23:42,207,0,3349,mobile,Travel,US,Chip
6380,07-02-2024 23:55,116,0,5037,web,Electronics,UK,Contactless
6381,08-02-2024 00:10,458,0,4346,mobile,Grocery,UK,Chip
6382,08-02-2024 00:12,388,0,7903,mobile,Fashion,DE,Manual_Keyed
6383,08-02-2024 00:24,24,0,7000,web,Travel,UK,Contactless
6384,08-02-2024 00:38,54,0,3528,mobile,Digital Goods,US,Chip
6385,08-02-2024 00:51,154,0,4717,mobile,Electronics,CA,Contactless
6386,08-02-2024 01:04,436,0,1317,tablet,Electronics,AU,Chip
6387,08-02-2024 01:13,57,0,4734,mobile,Electronics,UK,Chip
6388,08-02-2024 01:17,414,0,5423,mobile,Grocery,AU,Chip
6389,08-02-2024 01:25,66,0,2577,tablet,Digital Goods,UK,Contactless
6390,08-02-2024 01:28,170,0,3672,tablet,Travel,US,Contactless
6391,08-02-2024 01:39,192,0,5201,mobile,Digital Goods,US,Chip
6392,08-02-2024 01:49,170,0,4151,mobile,Electronics,US,Chip
6393,08-02-2024 01:56,388,0,5829,mobile,Digital Goods,US,Contactless
6394,08-02-2024 02:06,478,0,6657,mobile,Digital Goods,AU,Contactless
6395,08-02-2024 02:16,152,0,1561,mobile,Digital Goods,US,Contactless
6396,08-02-2024 02:21,237,0,1899,mobile,Electronics,US,Contactless
6397,08-02-2024 02:26,98,0,7808,mobile,Grocery,US,Chip
6398,08-02-2024 02:35,221,0,4933,tablet,Fashion,US,Chip
6399,08-02-2024 02:43,272,0,4865,mobile,Fashion,DE,Contactless
6400,08-02-2024 02:53,2459,1,1753,web,Travel,AU,Manual_Keyed
6401,08-02-2024 03:08,94,0,6272,tablet,Grocery,US,Contactless
6402,08-02-2024 03:11,61,0,4816,mobile,Grocery,DE,Chip
6403,08-02-2024 03:24,34,0,4694,web,Fashion,US,Contactless
6404,08-02-2024 03:36,498,0,4118,mobile,Grocery,UK,Chip
6405,08-02-2024 03:39,346,0,4727,tablet,Grocery,US,Contactless
6406,08-02-2024 03:41,377,0,2759,web,Fashion,UK,Manual_Keyed
6407,08-02-2024 03:47,268,0,3427,web,Travel,AU,Chip
6408,08-02-2024 04:00,264,0,7404,mobile,Travel,US,Contactless
6409,08-02-2024 04:10,139,0,5861,mobile,Digital Goods,US,Chip
6410,08-02-2024 04:13,436,0,7709,mobile,Grocery,DE,Contactless
6411,08-02-2024 04:22,223,0,6815,mobile,Digital Goods,US,Chip
6412,08-02-2024 04:25,2775,1,7770,mobile,Travel,US,Manual_Keyed
6413,08-02-2024 04:36,269,0,5156,web,Travel,US,Chip
6414,08-02-2024 04:43,11,0,5943,mobile,Travel,UK,Manual_Keyed
6415,08-02-2024 04:51,284,0,3190,mobile,Digital Goods,CA,Chip
6416,08-02-2024 04:56,407,0,5024,web,Digital Goods,UK,Contactless
6417,08-02-2024 05:11,212,0,5256,web,Grocery,CA,Chip
6418,08-02-2024 05:25,337,0,7746,web,Travel,DE,Contactless
6419,08-02-2024 05:33,442,0,3272,tablet,Fashion,US,Contactless
6420,08-02-2024 05:42,203,0,6931,mobile,Digital Goods,US,Chip
6421,08-02-2024 05:52,221,0,7590,mobile,Digital Goods,US,Contactless
6422,08-02-2024 06:03,490,0,4928,tablet,Grocery,UK,Contactless
6423,08-02-2024 06:09,414,0,4245,mobile,Electronics,UK,Contactless
6424,08-02-2024 06:23,203,0,1355,mobile,Digital Goods,US,Contactless
6425,08-02-2024 06:31,474,0,1799,mobile,Travel,DE,Contactless
6426,08-02-2024 06:36,32,0,7708,mobile,Digital Goods,DE,Manual_Keyed
6427,08-02-2024 06:40,465,0,7539,mobile,Electronics,US,Chip
6428,08-02-2024 06:55,441,0,6820,mobile,Digital Goods,DE,Chip
6429,08-02-2024 07:02,385,0,3058,mobile,Grocery,US,Chip
6430,08-02-2024 07:12,312,0,6167,mobile,Grocery,AU,Contactless
6431,08-02-2024 07:25,138,0,6762,mobile,Travel,CA,Contactless
6432,08-02-2024 07:36,301,0,3094,mobile,Travel,US,Contactless
6433,08-02-2024 07:41,400,0,7642,web,Electronics,US,Contactless
6434,08-02-2024 07:45,191,0,1581,mobile,Fashion,US,Manual_Keyed
6435,08-02-2024 07:58,368,0,6717,web,Fashion,US,Chip
6436,08-02-2024 08:13,122,0,3017,mobile,Electronics,CA,Chip
6437,08-02-2024 08:17,471,0,2185,mobile,Fashion,UK,Contactless
6438,08-02-2024 08:25,13,0,1550,mobile,Electronics,AU,Chip
6439,08-02-2024 08:29,220,0,2153,web,Digital Goods,CA,Contactless
6440,08-02-2024 08:32,136,0,5507,mobile,Electronics,CA,Contactless
6441,08-02-2024 08:41,332,0,3500,web,Travel,US,Contactless
6442,08-02-2024 08:52,230,0,7568,mobile,Digital Goods,UK,Contactless
6443,08-02-2024 09:04,1224,1,1642,web,Travel,US,Manual_Keyed
6444,08-02-2024 09:14,254,0,1171,mobile,Digital Goods,CA,Contactless
6445,08-02-2024 09:29,139,0,3271,mobile,Electronics,US,Contactless
6446,08-02-2024 09:44,404,0,3484,tablet,Travel,US,Chip
6447,08-02-2024 09:55,441,0,7828,mobile,Travel,US,Manual_Keyed
6448,08-02-2024 10:09,217,0,7343,mobile,Fashion,US,Chip
6449,08-02-2024 10:22,90,0,6024,tablet,Grocery,UK,Chip
6450,08-02-2024 10:34,342,0,6721,mobile,Grocery,CA,Chip
6451,08-02-2024 10:48,378,0,5094,mobile,Grocery,DE,Contactless
6452,08-02-2024 10:51,480,0,7247,mobile,Electronics,DE,Contactless
6453,08-02-2024 11:00,133,0,4769,web,Fashion,DE,Contactless
6454,08-02-2024 11:08,201,0,4674,web,Travel,CA,Chip
6455,08-02-2024 11:20,408,0,7700,mobile,Grocery,US,Chip
