transaction_id,transaction_time,amount,user_id,device_type,merchant_category,ip_country,entry_mode
8670,2024-02-14 19:53:00,78,2649,mobile,Digital Goods,UK,Manual_Keyed
8671,2024-02-14 19:54:00,79,2649,mobile,Digital Goods,DE,Manual_Keyed
8672,2024-02-14 19:55:00,86,2649,mobile,Digital Goods,UK,Manual_Keyed
8673,2024-02-14 19:55:00,67,2649,mobile,Digital Goods,UK,Manual_Keyed
8674,2024-02-14 19:56:00,55,2649,mobile,Digital Goods,AU,Manual_Keyed
8675,2024-02-14 19:56:00,71,2649,mobile,Digital Goods,UK,Manual_Keyed
8676,2024-02-14 20:00:00,286,6720,mobile,Electronics,US,Chip
8677,2024-02-14 20:04:00,257,6406,mobile,Digital Goods,DE,Chip
8678,2024-02-14 20:11:00,207,5642,mobile,Electronics,CA,Chip
8679,2024-02-14 20:20:00,126,4079,mobile,Electronics,DE,Contactless
8680,2024-02-14 20:32:00,29,7010,mobile,Grocery,US,Contactless
8681,2024-02-14 20:37:00,13,6863,web,Grocery,DE,Chip
8682,2024-02-14 20:47:00,250,4775,mobile,Fashion,AU,Contactless
8683,2024-02-14 21:02:00,92,3943,mobile,Grocery,UK,Chip
8684,2024-02-14 21:10:00,217,2639,mobile,Digital Goods,US,Chip
8685,2024-02-14 21:15:00,495,2916,mobile,Grocery,US,Contactless
8686,2024-02-14 21:19:00,1904,5922,web,Travel,US,Manual_Keyed
8687,2024-02-14 21:20:00,52,3043,mobile,Digital Goods,AU,Manual_Keyed
8688,2024-02-14 21:20:00,71,3043,mobile,Digital Goods,UK,Manual_Keyed
8689,2024-02-14 21:21:00,54,3043,mobile,Digital Goods,CA,Manual_Keyed
8690,2024-02-14 21:21:00,67,3043,mobile,Digital Goods,DE,Manual_Keyed
8691,2024-02-14 21:21:00,68,3043,mobile,Digital Goods,UK,Manual_Keyed
8692,2024-02-14 21:22:00,57,3043,mobile,Digital Goods,DE,Manual_Keyed
8693,2024-02-14 21:22:00,85,3043,mobile,Digital Goods,DE,Manual_Keyed
8694,2024-02-14 21:36:00,16,4311,web,Grocery,UK,Chip
8695,2024-02-14 21:37:00,68,5954,mobile,Digital Goods,AU,Manual_Keyed
8696,2024-02-14 21:37:00,64,5954,mobile,Digital Goods,DE,Manual_Keyed
8697,2024-02-14 21:38:00,88,5954,mobile,Digital Goods,AU,Manual_Keyed
8698,2024-02-14 21:49:00,339,3086,web,Digital Goods,DE,Chip
8699,2024-02-14 21:52:00,466,3939,web,Travel,UK,Contactless
8700,2024-02-14 22:01:00,279,4550,mobile,Grocery,US,Chip
8701,2024-02-14 22:02:00,54,6488,mobile,Digital Goods,UK,Manual_Keyed
8702,2024-02-14 22:02:00,62,6488,mobile,Digital Goods,AU,Manual_Keyed
8703,2024-02-14 22:03:00,79,6488,mobile,Digital Goods,CA,Manual_Keyed
8704,2024-02-14 22:03:00,88,6488,mobile,Digital Goods,CA,Manual_Keyed
8705,2024-02-14 22:04:00,68,6488,mobile,Digital Goods,CA,Manual_Keyed
8706,2024-02-14 22:04:00,82,6488,mobile,Digital Goods,UK,Manual_Keyed
8707,2024-02-14 22:05:00,63,6488,mobile,Digital Goods,AU,Manual_Keyed
8708,2024-02-14 22:16:00,71,1793,mobile,Electronics,US,Chip
8709,2024-02-14 22:27:00,489,4039,mobile,Fashion,UK,Contactless
8710,2024-02-14 22:33:00,50,2257,mobile,Travel,US,Contactless
8711,2024-02-14 22:35:00,44,1800,web,Fashion,CA,Chip
8712,2024-02-14 22:48:00,249,6089,tablet,Travel,CA,Contactless
8713,2024-02-14 22:48:00,69,1134,mobile,Digital Goods,AU,Manual_Keyed
8714,2024-02-14 22:49:00,54,1134,mobile,Digital Goods,AU,Manual_Keyed
8715,2024-02-14 22:49:00,83,1134,mobile,Digital Goods,DE,Manual_Keyed
8716,2024-02-14 22:50:00,80,1134,mobile,Digital Goods,CA,Manual_Keyed
8717,2024-02-14 22:51:00,53,1134,mobile,Digital Goods,UK,Manual_Keyed
8718,2024-02-14 23:04:00,130,7463,web,Fashion,US,Contactless
8719,2024-02-14 23:07:00,258,4362,web,Grocery,US,Manual_Keyed
8720,2024-02-14 23:21:00,54,5335,mobile,Grocery,US,Chip
8721,2024-02-14 23:36:00,115,7939,web,Travel,US,Chip
8722,2024-02-14 23:48:00,105,7945,mobile,Grocery,CA,Chip
8723,2024-02-14 23:50:00,157,3599,mobile,Digital Goods,US,Manual_Keyed
8724,2024-02-14 23:53:00,60,3403,mobile,Travel,AU,Contactless
8725,2024-02-15 00:06:00,52,5013,mobile,Electronics,US,Contactless
8726,2024-02-15 00:06:00,58,3896,mobile,Digital Goods,DE,Manual_Keyed
8727,2024-02-15 00:07:00,72,3896,mobile,Digital Goods,AU,Manual_Keyed
8728,2024-02-15 00:07:00,88,3896,mobile,Digital Goods,UK,Manual_Keyed
8729,2024-02-15 00:07:00,80,3896,mobile,Digital Goods,CA,Manual_Keyed
8730,2024-02-15 00:08:00,71,3896,mobile,Digital Goods,AU,Manual_Keyed
8731,2024-02-15 00:08:00,84,3896,mobile,Digital Goods,DE,Manual_Keyed
8732,2024-02-15 00:13:00,374,4817,mobile,Grocery,US,Chip
8733,2024-02-15 00:17:00,303,3445,mobile,Travel,UK,Chip
8734,2024-02-15 00:24:00,438,3425,mobile,Fashion,US,Chip
8735,2024-02-15 00:31:00,896,3768,web,Travel,UK,Manual_Keyed
8736,2024-02-15 00:42:00,131,2600,web,Travel,US,Chip
8737,2024-02-15 00:42:00,82,3675,mobile,Digital Goods,UK,Manual_Keyed
8738,2024-02-15 00:43:00,79,3675,mobile,Digital Goods,UK,Manual_Keyed
8739,2024-02-15 00:44:00,87,3675,mobile,Digital Goods,AU,Manual_Keyed
8740,2024-02-15 00:44:00,54,3675,mobile,Digital Goods,AU,Manual_Keyed
8741,2024-02-15 00:45:00,70,3675,mobile,Digital Goods,DE,Manual_Keyed
8742,2024-02-15 00:56:00,108,4702,mobile,Grocery,UK,Manual_Keyed
8743,2024-02-15 00:56:00,56,2532,mobile,Digital Goods,AU,Manual_Keyed
8744,2024-02-15 00:57:00,65,2532,mobile,Digital Goods,UK,Manual_Keyed
8745,2024-02-15 00:57:00,76,2532,mobile,Digital Goods,DE,Manual_Keyed
8746,2024-02-15 00:58:00,72,4020,mobile,Digital Goods,AU,Manual_Keyed
8747,2024-02-15 00:59:00,64,4020,mobile,Digital Goods,CA,Manual_Keyed
8748,2024-02-15 01:00:00,58,4020,mobile,Digital Goods,AU,Manual_Keyed
8749,2024-02-15 01:13:00,286,3401,mobile,Travel,US,Chip
8750,2024-02-15 01:27:00,126,4856,tablet,Digital Goods,UK,Chip
8751,2024-02-15 01:33:00,164,5575,mobile,Electronics,US,Manual_Keyed
8752,2024-02-15 01:40:00,471,6808,web,Grocery,US,Chip
8753,2024-02-15 01:43:00,313,6214,mobile,Fashion,US,Chip
8754,2024-02-15 01:53:00,41,7474,mobile,Travel,US,Chip
8755,2024-02-15 01:54:00,84,4785,mobile,Digital Goods,AU,Manual_Keyed
8756,2024-02-15 01:55:00,81,4785,mobile,Digital Goods,AU,Manual_Keyed
8757,2024-02-15 01:55:00,75,4785,mobile,Digital Goods,AU,Manual_Keyed
8758,2024-02-15 01:56:00,76,4785,mobile,Digital Goods,CA,Manual_Keyed
8759,2024-02-15 01:56:00,77,4785,mobile,Digital Goods,CA,Manual_Keyed
8760,2024-02-15 02:02:00,255,2082,mobile,Digital Goods,US,Chip
8761,2024-02-15 02:09:00,250,7594,web,Grocery,UK,Chip
8762,2024-02-15 02:16:00,455,2454,mobile,Digital Goods,US,Chip
8763,2024-02-15 02:25:00,306,4914,web,Electronics,US,Contactless
8764,2024-02-15 02:26:00,62,4918,mobile,Digital Goods,DE,Manual_Keyed
8765,2024-02-15 02:26:00,89,4918,mobile,Digital Goods,AU,Manual_Keyed
8766,2024-02-15 02:27:00,65,4918,mobile,Digital Goods,AU,Manual_Keyed
8767,2024-02-15 02:27:00,55,4918,mobile,Digital Goods,CA,Manual_Keyed
8768,2024-02-15 02:28:00,60,1256,mobile,Digital Goods,DE,Manual_Keyed
8769,2024-02-15 02:28:00,55,1256,mobile,Digital Goods,AU,Manual_Keyed
8770,2024-02-15 02:29:00,71,1256,mobile,Digital Goods,CA,Manual_Keyed
8771,2024-02-15 02:37:00,415,3153,mobile,Travel,US,Chip
8772,2024-02-15 02:45:00,226,2110,mobile,Digital Goods,US,Contactless
8773,2024-02-15 02:58:00,210,2324,tablet,Grocery,US,Contactless
8774,2024-02-15 03:02:00,262,1981,mobile,Fashion,DE,Manual_Keyed
8775,2024-02-15 03:02:00,53,3548,mobile,Digital Goods,UK,Manual_Keyed
8776,2024-02-15 03:02:00,89,3548,mobile,Digital Goods,AU,Manual_Keyed
8777,2024-02-15 03:03:00,72,3548,mobile,Digital Goods,AU,Manual_Keyed
8778,2024-02-15 03:04:00,84,3548,mobile,Digital Goods,AU,Manual_Keyed
8779,2024-02-15 03:04:00,89,3548,mobile,Digital Goods,DE,Manual_Keyed
8780,2024-02-15 03:05:00,56,3548,mobile,Digital Goods,DE,Manual_Keyed
8781,2024-02-15 03:06:00,60,3548,mobile,Digital Goods,UK,Manual_Keyed
8782,2024-02-15 03:15:00,342,1224,mobile,Travel,CA,Manual_Keyed
8783,2024-02-15 03:22:00,264,3085,web,Electronics,AU,Chip
8784,2024-02-15 03:23:00,73,4335,mobile,Digital Goods,DE,Manual_Keyed
8785,2024-02-15 03:24:00,82,4335,mobile,Digital Goods,DE,Manual_Keyed
8786,2024-02-15 03:24:00,63,4335,mobile,Digital Goods,DE,Manual_Keyed
8787,2024-02-15 03:25:00,78,4335,mobile,Digital Goods,AU,Manual_Keyed
8788,2024-02-15 03:34:00,102,1930,mobile,Grocery,US,Contactless
8789,2024-02-15 03:49:00,145,1701,mobile,Grocery,US,Chip
8790,2024-02-15 04:02:00,385,1121,mobile,Fashion,US,Chip
8791,2024-02-15 04:12:00,439,7238,mobile,Fashion,US,Contactless
8792,2024-02-15 04:13:00,59,1044,mobile,Digital Goods,DE,Manual_Keyed
8793,2024-02-15 04:14:00,72,1044,mobile,Digital Goods,CA,Manual_Keyed
8794,2024-02-15 04:14:00,82,1044,mobile,Digital Goods,UK,Manual_Keyed
8795,2024-02-15 04:15:00,81,1044,mobile,Digital Goods,UK,Manual_Keyed
8796,2024-02-15 04:28:00,177,6548,mobile,Electronics,DE,Chip
8797,2024-02-15 04:42:00,408,4667,mobile,Fashion,CA,Contactless
8798,2024-02-15 04:52:00,344,1709,mobile,Digital Goods,US,Contactless
8799,2024-02-15 04:57:00,488,3623,mobile,Travel,UK,Manual_Keyed
8800,2024-02-15 04:58:00,71,7731,mobile,Digital Goods,DE,Manual_Keyed
8801,2024-02-15 04:59:00,51,7731,mobile,Digital Goods,DE,Manual_Keyed
8802,2024-02-15 04:59:00,66,7731,mobile,Digital Goods,UK,Manual_Keyed
8803,2024-02-15 05:10:00,153,1376,mobile,Digital Goods,US,Contactless
8804,2024-02-15 05:11:00,74,5127,mobile,Digital Goods,CA,Manual_Keyed
8805,2024-02-15 05:11:00,84,5127,mobile,Digital Goods,UK,Manual_Keyed
8806,2024-02-15 05:12:00,81,5127,mobile,Digital Goods,UK,Manual_Keyed
8807,2024-02-15 05:13:00,71,5127,mobile,Digital Goods,UK,Manual_Keyed
8808,2024-02-15 05:13:00,84,5127,mobile,Digital Goods,DE,Manual_Keyed
8809,2024-02-15 05:14:00,81,5127,mobile,Digital Goods,UK,Manual_Keyed
8810,2024-02-15 05:14:00,71,3843,mobile,Digital Goods,CA,Manual_Keyed
8811,2024-02-15 05:15:00,67,3843,mobile,Digital Goods,UK,Manual_Keyed
8812,2024-02-15 05:15:00,88,3843,mobile,Digital Goods,DE,Manual_Keyed
8813,2024-02-15 05:15:00,83,3843,mobile,Digital Goods,UK,Manual_Keyed
8814,2024-02-15 05:16:00,53,3843,mobile,Digital Goods,CA,Manual_Keyed
8815,2024-02-15 05:17:00,62,3843,mobile,Digital Goods,UK,Manual_Keyed
8816,2024-02-15 05:23:00,2930,1852,web,Travel,US,Manual_Keyed
8817,2024-02-15 05:24:00,62,4824,mobile,Digital Goods,DE,Manual_Keyed
8818,2024-02-15 05:25:00,58,4824,mobile,Digital Goods,AU,Manual_Keyed
8819,2024-02-15 05:25:00,65,4824,mobile,Digital Goods,CA,Manual_Keyed
8820,2024-02-15 05:26:00,79,4824,mobile,Digital Goods,AU,Manual_Keyed
8821,2024-02-15 05:26:00,77,4824,mobile,Digital Goods,DE,Manual_Keyed
8822,2024-02-15 05:27:00,57,4824,mobile,Digital Goods,AU,Manual_Keyed
8823,2024-02-15 05:33:00,486,7144,mobile,Travel,DE,Chip
8824,2024-02-15 05:34:00,72,2399,mobile,Digital Goods,CA,Manual_Keyed
8825,2024-02-15 05:34:00,85,2399,mobile,Digital Goods,DE,Manual_Keyed
8826,2024-02-15 05:35:00,59,2399,mobile,Digital Goods,AU,Manual_Keyed
8827,2024-02-15 05:41:00,395,5050,web,Travel,US,Contactless
8828,2024-02-15 05:46:00,266,7584,mobile,Grocery,US,Chip
8829,2024-02-15 05:54:00,375,3999,mobile,Electronics,CA,Contactless
8830,2024-02-15 05:54:00,57,4040,mobile,Digital Goods,CA,Manual_Keyed
8831,2024-02-15 05:55:00,87,4040,mobile,Digital Goods,AU,Manual_Keyed
8832,2024-02-15 05:55:00,61,4040,mobile,Digital Goods,DE,Manual_Keyed
8833,2024-02-15 06:03:00,218,1207,tablet,Travel,US,Contactless
8834,2024-02-15 06:04:00,81,7659,mobile,Digital Goods,AU,Manual_Keyed
8835,2024-02-15 06:05:00,64,7659,mobile,Digital Goods,DE,Manual_Keyed
8836,2024-02-15 06:05:00,78,7659,mobile,Digital Goods,AU,Manual_Keyed
8837,2024-02-15 06:06:00,53,7659,mobile,Digital Goods,AU,Manual_Keyed
8838,2024-02-15 06:08:00,247,1666,mobile,Fashion,US,Chip
8839,2024-02-15 06:21:00,418,6955,mobile,Digital Goods,AU,Chip
8840,2024-02-15 06:21:00,70,1611,mobile,Digital Goods,DE,Manual_Keyed
8841,2024-02-15 06:22:00,72,1611,mobile,Digital Goods,UK,Manual_Keyed
8842,2024-02-15 06:22:00,70,1611,mobile,Digital Goods,UK,Manual_Keyed
8843,2024-02-15 06:23:00,60,1611,mobile,Digital Goods,DE,Manual_Keyed
8844,2024-02-15 06:23:00,76,1611,mobile,Digital Goods,DE,Manual_Keyed
8845,2024-02-15 06:24:00,67,1611,mobile,Digital Goods,UK,Manual_Keyed
8846,2024-02-15 06:25:00,60,1611,mobile,Digital Goods,CA,Manual_Keyed
8847,2024-02-15 06:34:00,205,4742,web,Electronics,US,Chip
8848,2024-02-15 06:42:00,496,2643,mobile,Grocery,US,Chip
8849,2024-02-15 06:43:00,79,6244,mobile,Digital Goods,UK,Manual_Keyed
8850,2024-02-15 06:43:00,71,6244,mobile,Digital Goods,CA,Manual_Keyed
8851,2024-02-15 06:44:00,73,6244,mobile,Digital Goods,UK,Manual_Keyed
8852,2024-02-15 06:45:00,55,6244,mobile,Digital Goods,CA,Manual_Keyed
8853,2024-02-15 06:45:00,69,6244,mobile,Digital Goods,DE,Manual_Keyed
8854,2024-02-15 06:45:00,53,6244,mobile,Digital Goods,DE,Manual_Keyed
8855,2024-02-15 06:51:00,110,2057,mobile,Electronics,US,Contactless
8856,2024-02-15 06:51:00,87,7585,mobile,Digital Goods,DE,Manual_Keyed
8857,2024-02-15 06:52:00,61,7585,mobile,Digital Goods,AU,Manual_Keyed
8858,2024-02-15 06:53:00,67,7585,mobile,Digital Goods,DE,Manual_Keyed
8859,2024-02-15 06:53:00,56,7585,mobile,Digital Goods,DE,Manual_Keyed
8860,2024-02-15 06:53:00,57,7585,mobile,Digital Goods,CA,Manual_Keyed
8861,2024-02-15 06:54:00,68,7585,mobile,Digital Goods,DE,Manual_Keyed
8862,2024-02-15 06:55:00,76,7585,mobile,Digital Goods,DE,Manual_Keyed
8863,2024-02-15 06:55:00,88,2091,mobile,Digital Goods,CA,Manual_Keyed
8864,2024-02-15 06:56:00,69,2091,mobile,Digital Goods,UK,Manual_Keyed
8865,2024-02-15 06:57:00,89,2091,mobile,Digital Goods,AU,Manual_Keyed
8866,2024-02-15 06:58:00,65,2091,mobile,Digital Goods,UK,Manual_Keyed
8867,2024-02-15 06:58:00,84,2091,mobile,Digital Goods,UK,Manual_Keyed
8868,2024-02-15 06:59:00,85,2091,mobile,Digital Goods,CA,Manual_Keyed
8869,2024-02-15 06:59:00,76,3884,mobile,Digital Goods,CA,Manual_Keyed
8870,2024-02-15 06:59:00,85,3884,mobile,Digital Goods,UK,Manual_Keyed
8871,2024-02-15 07:00:00,73,3884,mobile,Digital Goods,CA,Manual_Keyed
8872,2024-02-15 07:01:00,69,3884,mobile,Digital Goods,UK,Manual_Keyed
8873,2024-02-15 07:09:00,300,4151,tablet,Travel,US,Manual_Keyed
8874,2024-02-15 07:15:00,255,6868,web,Travel,DE,Contactless
8875,2024-02-15 07:27:00,82,6030,mobile,Electronics,UK,Contactless
8876,2024-02-15 07:27:00,50,6340,mobile,Digital Goods,UK,Manual_Keyed
8877,2024-02-15 07:28:00,50,6340,mobile,Digital Goods,DE,Manual_Keyed
8878,2024-02-15 07:29:00,61,6340,mobile,Digital Goods,DE,Manual_Keyed
8879,2024-02-15 07:30:00,50,6340,mobile,Digital Goods,AU,Manual_Keyed
8880,2024-02-15 07:43:00,440,7965,web,Travel,UK,Contactless
8881,2024-02-15 07:44:00,64,1522,mobile,Digital Goods,UK,Manual_Keyed
8882,2024-02-15 07:44:00,65,1522,mobile,Digital Goods,UK,Manual_Keyed
8883,2024-02-15 07:45:00,67,1522,mobile,Digital Goods,DE,Manual_Keyed
8884,2024-02-15 07:45:00,69,4538,mobile,Digital Goods,DE,Manual_Keyed
8885,2024-02-15 07:46:00,72,4538,mobile,Digital Goods,DE,Manual_Keyed
8886,2024-02-15 07:47:00,52,4538,mobile,Digital Goods,CA,Manual_Keyed
8887,2024-02-15 07:48:00,55,4538,mobile,Digital Goods,DE,Manual_Keyed
8888,2024-02-15 07:48:00,50,4538,mobile,Digital Goods,DE,Manual_Keyed
8889,2024-02-15 07:49:00,85,4538,mobile,Digital Goods,CA,Manual_Keyed
8890,2024-02-15 08:03:00,133,5368,mobile,Grocery,UK,Manual_Keyed
8891,2024-02-15 08:05:00,594,6830,mobile,Travel,US,Manual_Keyed
8892,2024-02-15 08:08:00,248,5964,web,Travel,DE,Chip
8893,2024-02-15 08:15:00,267,6153,tablet,Electronics,UK,Chip
8894,2024-02-15 08:15:00,64,4324,mobile,Digital Goods,CA,Manual_Keyed
8895,2024-02-15 08:16:00,64,4324,mobile,Digital Goods,UK,Manual_Keyed
8896,2024-02-15 08:17:00,59,4324,mobile,Digital Goods,DE,Manual_Keyed
8897,2024-02-15 08:18:00,71,4324,mobile,Digital Goods,CA,Manual_Keyed
8898,2024-02-15 08:22:00,356,6529,mobile,Digital Goods,US,Chip
8899,2024-02-15 08:23:00,57,6682,mobile,Digital Goods,UK,Manual_Keyed
8900,2024-02-15 08:24:00,56,6682,mobile,Digital Goods,DE,Manual_Keyed
8901,2024-02-15 08:24:00,74,6682,mobile,Digital Goods,AU,Manual_Keyed
8902,2024-02-15 08:25:00,53,6682,mobile,Digital Goods,AU,Manual_Keyed
8903,2024-02-15 08:26:00,58,6682,mobile,Digital Goods,DE,Manual_Keyed
8904,2024-02-15 08:26:00,61,6682,mobile,Digital Goods,CA,Manual_Keyed
8905,2024-02-15 08:38:00,110,1569,web,Travel,US,Contactless
8906,2024-02-15 08:42:00,334,6101,web,Grocery,US,Contactless
8907,2024-02-15 08:49:00,315,1514,web,Grocery,US,Chip
8908,2024-02-15 09:01:00,278,6517,mobile,Grocery,AU,Contactless
8909,2024-02-15 09:10:00,477,2314,web,Digital Goods,US,Contactless
8910,2024-02-15 09:14:00,154,6153,mobile,Travel,US,Chip
8911,2024-02-15 09:19:00,199,5339,mobile,Electronics,US,Manual_Keyed
8912,2024-02-15 09:31:00,244,7755,mobile,Fashion,CA,Chip
8913,2024-02-15 09:31:00,60,3326,mobile,Digital Goods,UK,Manual_Keyed
8914,2024-02-15 09:32:00,72,3326,mobile,Digital Goods,CA,Manual_Keyed
8915,2024-02-15 09:32:00,54,3326,mobile,Digital Goods,UK,Manual_Keyed
8916,2024-02-15 09:33:00,61,3326,mobile,Digital Goods,AU,Manual_Keyed
8917,2024-02-15 09:40:00,344,4555,web,Fashion,US,Chip
8918,2024-02-15 09:40:00,62,3573,mobile,Digital Goods,AU,Manual_Keyed
8919,2024-02-15 09:41:00,87,3573,mobile,Digital Goods,AU,Manual_Keyed
8920,2024-02-15 09:41:00,64,3573,mobile,Digital Goods,DE,Manual_Keyed
8921,2024-02-15 09:50:00,414,2396,web,Grocery,US,Chip
8922,2024-02-15 09:51:00,61,1684,mobile,Digital Goods,UK,Manual_Keyed
8923,2024-02-15 09:52:00,63,1684,mobile,Digital Goods,CA,Manual_Keyed
8924,2024-02-15 09:52:00,74,1684,mobile,Digital Goods,UK,Manual_Keyed
8925,2024-02-15 09:53:00,51,1684,mobile,Digital Goods,CA,Manual_Keyed
8926,2024-02-15 09:53:00,69,1684,mobile,Digital Goods,CA,Manual_Keyed
8927,2024-02-15 09:54:00,50,1684,mobile,Digital Goods,UK,Manual_Keyed
8928,2024-02-15 09:55:00,51,4422,mobile,Digital Goods,UK,Manual_Keyed
8929,2024-02-15 09:55:00,89,4422,mobile,Digital Goods,UK,Manual_Keyed
8930,2024-02-15 09:55:00,60,4422,mobile,Digital Goods,DE,Manual_Keyed
8931,2024-02-15 09:56:00,78,3665,mobile,Digital Goods,AU,Manual_Keyed
8932,2024-02-15 09:57:00,68,3665,mobile,Digital Goods,AU,Manual_Keyed
8933,2024-02-15 09:57:00,52,3665,mobile,Digital Goods,UK,Manual_Keyed
8934,2024-02-15 09:58:00,74,3665,mobile,Digital Goods,UK,Manual_Keyed
8935,2024-02-15 09:58:00,55,3665,mobile,Digital Goods,UK,Manual_Keyed
8936,2024-02-15 09:59:00,78,3665,mobile,Digital Goods,CA,Manual_Keyed
8937,2024-02-15 09:59:00,52,3665,mobile,Digital Goods,CA,Manual_Keyed
8938,2024-02-15 10:09:00,241,6539,mobile,Electronics,US,Contactless
8939,2024-02-15 10:15:00,176,5285,mobile,Grocery,US,Contactless
8940,2024-02-15 10:26:00,312,7087,web,Electronics,UK,Contactless
8941,2024-02-15 10:27:00,69,2148,mobile,Digital Goods,AU,Manual_Keyed
8942,2024-02-15 10:28:00,71,2148,mobile,Digital Goods,CA,Manual_Keyed
8943,2024-02-15 10:29:00,55,2148,mobile,Digital Goods,CA,Manual_Keyed
8944,2024-02-15 10:35:00,448,6650,mobile,Travel,AU,Contactless
8945,2024-02-15 10:35:00,62,4807,mobile,Digital Goods,UK,Manual_Keyed
8946,2024-02-15 10:36:00,78,4807,mobile,Digital Goods,DE,Manual_Keyed
8947,2024-02-15 10:36:00,85,4807,mobile,Digital Goods,AU,Manual_Keyed
8948,2024-02-15 10:37:00,74,4807,mobile,Digital Goods,AU,Manual_Keyed
8949,2024-02-15 10:38:00,57,4807,mobile,Digital Goods,DE,Manual_Keyed
8950,2024-02-15 10:45:00,163,5110,mobile,Electronics,US,Chip
8951,2024-02-15 10:56:00,208,5665,mobile,Fashion,AU,Chip
8952,2024-02-15 11:09:00,323,3180,web,Electronics,US,Contactless
8953,2024-02-15 11:23:00,234,6475,mobile,Travel,UK,Contactless
8954,2024-02-15 11:28:00,412,6143,web,Grocery,AU,Chip
8955,2024-02-15 11:36:00,63,3552,tablet,Digital Goods,US,Chip
8956,2024-02-15 11:37:00,73,3569,mobile,Digital Goods,AU,Manual_Keyed
8957,2024-02-15 11:37:00,74,3569,mobile,Digital Goods,AU,Manual_Keyed
8958,2024-02-15 11:38:00,63,3569,mobile,Digital Goods,DE,Manual_Keyed
8959,2024-02-15 11:38:00,60,3569,mobile,Digital Goods,AU,Manual_Keyed
8960,2024-02-15 11:39:00,72,3569,mobile,Digital Goods,CA,Manual_Keyed
8961,2024-02-15 11:46:00,118,4602,tablet,Travel,US,Chip
8962,2024-02-15 11:47:00,70,6287,mobile,Digital Goods,UK,Manual_Keyed
8963,2024-02-15 11:47:00,66,6287,mobile,Digital Goods,DE,Manual_Keyed
8964,2024-02-15 11:48:00,70,6287,mobile,Digital Goods,DE,Manual_Keyed
8965,2024-02-15 11:49:00,86,6287,mobile,Digital Goods,AU,Manual_Keyed
8966,2024-02-15 11:50:00,64,6287,mobile,Digital Goods,UK,Manual_Keyed
8967,2024-02-15 11:58:00,15,4630,mobile,Grocery,DE,Contactless
8968,2024-02-15 11:58:00,70,5050,mobile,Digital Goods,UK,Manual_Keyed
8969,2024-02-15 11:59:00,50,5050,mobile,Digital Goods,UK,Manual_Keyed
8970,2024-02-15 11:59:00,54,5050,mobile,Digital Goods,CA,Manual_Keyed
8971,2024-02-15 12:00:00,78,5050,mobile,Digital Goods,CA,Manual_Keyed
8972,2024-02-15 12:01:00,57,5050,mobile,Digital Goods,DE,Manual_Keyed
8973,2024-02-15 12:02:00,85,5050,mobile,Digital Goods,DE,Manual_Keyed
8974,2024-02-15 12:02:00,87,5050,mobile,Digital Goods,DE,Manual_Keyed
8975,2024-02-15 12:07:00,155,7436,mobile,Digital Goods,US,Chip
8976,2024-02-15 12:21:00,13,2481,mobile,Travel,UK,Chip
8977,2024-02-15 12:33:00,173,4199,web,Grocery,AU,Contactless
8978,2024-02-15 12:40:00,349,5798,mobile,Digital Goods,CA,Contactless
8979,2024-02-15 12:48:00,258,6864,mobile,Digital Goods,US,Chip
8980,2024-02-15 13:03:00,63,5991,mobile,Electronics,AU,Chip
8981,2024-02-15 13:10:00,366,5470,web,Grocery,US,Chip
8982,2024-02-15 13:23:00,364,1553,mobile,Digital Goods,US,Contactless
8983,2024-02-15 13:28:00,266,5362,mobile,Grocery,US,Contactless
8984,2024-02-15 13:36:00,450,4641,mobile,Electronics,AU,Contactless
8985,2024-02-15 13:37:00,53,2529,mobile,Digital Goods,AU,Manual_Keyed
8986,2024-02-15 13:37:00,67,2529,mobile,Digital Goods,DE,Manual_Keyed
8987,2024-02-15 13:37:00,82,2529,mobile,Digital Goods,AU,Manual_Keyed
8988,2024-02-15 13:38:00,78,2529,mobile,Digital Goods,DE,Manual_Keyed
8989,2024-02-15 13:38:00,54,2529,mobile,Digital Goods,DE,Manual_Keyed
8990,2024-02-15 13:39:00,71,2529,mobile,Digital Goods,CA,Manual_Keyed
8991,2024-02-15 13:40:00,79,2529,mobile,Digital Goods,CA,Manual_Keyed
8992,2024-02-15 13:40:00,77,3149,mobile,Digital Goods,UK,Manual_Keyed
8993,2024-02-15 13:40:00,54,3149,mobile,Digital Goods,AU,Manual_Keyed
8994,2024-02-15 13:41:00,63,3149,mobile,Digital Goods,DE,Manual_Keyed
8995,2024-02-15 13:42:00,73,3149,mobile,Digital Goods,UK,Manual_Keyed
8996,2024-02-15 13:43:00,76,3149,mobile,Digital Goods,DE,Manual_Keyed
8997,2024-02-15 13:43:00,67,3149,mobile,Digital Goods,UK,Manual_Keyed
8998,2024-02-15 13:46:00,46,2845,web,Digital Goods,US,Chip
8999,2024-02-15 13:49:00,78,5132,mobile,Travel,UK,Chip
9000,2024-02-15 14:02:00,204,5818,mobile,Electronics,US,Contactless
9001,2024-02-15 14:07:00,429,6035,web,Fashion,DE,Contactless
9002,2024-02-15 14:08:00,66,4254,mobile,Digital Goods,AU,Manual_Keyed
9003,2024-02-15 14:09:00,66,4254,mobile,Digital Goods,DE,Manual_Keyed
9004,2024-02-15 14:09:00,53,4254,mobile,Digital Goods,UK,Manual_Keyed
