transaction_id,transaction_time,amount,user_id,device_type,merchant_category,ip_country,entry_mode,is_fraud,inter_txn_minutes,anomaly_score,risk_flag
2599,2024-01-16 10:12:00,247,4429,mobile,Grocery,US,Chip,0,9999.0,2.258683691270794e-07,0
3727,2024-01-23 02:40:00,387,4429,web,Fashion,US,Manual_Keyed,0,9628.0,1.4803999562579058e-06,0
5233,2024-02-01 03:52:00,137,4430,mobile,Electronics,AU,Contactless,0,9999.0,3.2240177378253737e-07,0
9287,2024-02-16 07:55:00,50,4430,mobile,Digital Goods,DE,Manual_Keyed,1,21843.0,0.9998674777512961,1
9288,2024-02-16 07:56:00,84,4430,mobile,Digital Goods,CA,Manual_Keyed,1,1.0,0.9999986644811786,1
9289,2024-02-16 07:56:00,72,4430,mobile,Digital Goods,AU,Manual_Keyed,1,0.0,0.9999989419123851,1
1791,2024-01-11 14:09:00,472,4431,web,Digital Goods,DE,Manual_Keyed,0,9999.0,4.421514396623826e-05,0
1609,2024-01-10 12:30:00,19,4433,web,Digital Goods,US,Contactless,0,9999.0,1.860500698854174e-07,0
2424,2024-01-15 07:38:00,93,4433,mobile,Fashion,UK,Chip,0,6908.0,1.9175907716407952e-07,0
3386,2024-01-21 03:14:00,229,4434,mobile,Electronics,UK,Contactless,0,9999.0,3.759485634596023e-07,0
2420,2024-01-15 07:06:00,105,4435,web,Digital Goods,US,Manual_Keyed,0,9999.0,3.2822393221249164e-06,0
4432,2024-01-27 07:57:00,496,4435,tablet,Travel,CA,Chip,0,17331.0,2.956465626235663e-07,0
5869,2024-02-04 23:25:00,147,4437,web,Electronics,UK,Chip,0,9999.0,3.719626472901909e-07,0
695,2024-01-05 03:08:00,331,4438,mobile,Electronics,CA,Contactless,0,9999.0,3.2240177378253737e-07,0
1949,2024-01-12 12:52:00,34,4438,mobile,Digital Goods,US,Contactless,0,10664.0,2.2060040101227706e-07,0
9645,2024-02-17 04:02:00,78,4438,mobile,Digital Goods,AU,Manual_Keyed,1,51310.0,0.9999985725057599,1
9646,2024-02-17 04:03:00,89,4438,mobile,Digital Goods,DE,Manual_Keyed,1,1.0,0.9999957971363209,1
9647,2024-02-17 04:03:00,86,4438,mobile,Digital Goods,AU,Manual_Keyed,1,0.0,0.9999986812908722,1
323,2024-01-02 22:01:00,362,4440,web,Digital Goods,CA,Manual_Keyed,0,9999.0,3.7410761106679854e-05,0
2920,2024-01-18 07:44:00,414,4441,mobile,Travel,UK,Chip,0,9999.0,4.014486976734309e-07,0
7703,2024-02-12 08:57:00,135,4441,mobile,Electronics,US,Chip,0,36073.0,2.567183191900383e-07,0
3185,2024-01-19 21:12:00,1909,4442,web,Travel,AU,Manual_Keyed,1,9999.0,0.9999835551464282,1
3741,2024-01-23 04:26:00,476,4442,mobile,Electronics,US,Chip,0,4754.0,2.0130346717749643e-07,0
6050,2024-02-06 00:50:00,487,4444,web,Travel,UK,Chip,0,9999.0,3.441153578043553e-07,0
6296,2024-02-07 12:22:00,2784,4444,mobile,Travel,US,Manual_Keyed,1,2132.0,0.9999965910660266,1
6927,2024-02-10 11:34:00,428,4444,tablet,Electronics,US,Chip,0,4272.0,1.6959647090974628e-07,0
1248,2024-01-08 07:53:00,258,4447,mobile,Travel,US,Contactless,0,9999.0,2.994783398308105e-07,0
4706,2024-01-28 23:30:00,101,4450,mobile,Fashion,US,Contactless,0,9999.0,2.6070621745511996e-07,0
5436,2024-02-02 08:14:00,136,4451,mobile,Fashion,US,Manual_Keyed,0,9999.0,2.4279741318346957e-06,0
6086,2024-02-06 05:43:00,75,4452,mobile,Digital Goods,CA,Chip,0,9999.0,4.233155003544114e-05,0
3203,2024-01-20 00:26:00,367,4453,mobile,Travel,UK,Contactless,0,9999.0,4.014486976734309e-07,0
3773,2024-01-23 09:06:00,363,4453,mobile,Digital Goods,US,Contactless,0,4840.0,2.2981587704925404e-07,0
4751,2024-01-29 06:32:00,171,4453,mobile,Fashion,US,Contactless,0,8486.0,1.9838814718369312e-07,0
1570,2024-01-10 07:13:00,446,4454,mobile,Electronics,CA,Chip,0,9999.0,3.2240177378253737e-07,0
5280,2024-02-01 08:58:00,60,4454,mobile,Grocery,AU,Contactless,0,31785.0,9.419051362825638e-07,0
8462,2024-02-14 08:14:00,251,4455,web,Fashion,US,Contactless,0,9999.0,2.1830679841193063e-07,0
6798,2024-02-10 03:26:00,385,4456,mobile,Fashion,CA,Contactless,0,9999.0,3.2240177378253737e-07,0
2535,2024-01-16 01:23:00,397,4457,mobile,Travel,US,Chip,0,9999.0,2.6345309226899764e-07,0
876,2024-01-06 02:47:00,231,4459,mobile,Digital Goods,CA,Chip,0,9999.0,8.072477949618627e-07,0
6318,2024-02-07 15:40:00,389,4459,web,Travel,US,Contactless,0,46853.0,2.2159335586225596e-07,0
5197,2024-01-31 22:22:00,205,4462,web,Electronics,US,Contactless,0,9999.0,2.2470294159770583e-07,0
2049,2024-01-13 03:32:00,106,4463,web,Grocery,CA,Chip,0,9999.0,2.956471982133292e-07,0
2143,2024-01-13 17:02:00,111,4463,tablet,Digital Goods,AU,Chip,0,810.0,3.71241889658949e-07,0
8552,2024-02-14 13:58:00,390,4464,tablet,Digital Goods,US,Contactless,0,9999.0,2.829265395457455e-07,0
6037,2024-02-05 22:46:00,405,4466,mobile,Grocery,US,Chip,0,9999.0,4.392071516473516e-07,0
7083,2024-02-10 21:44:00,2123,4466,web,Travel,CA,Manual_Keyed,1,7138.0,0.9999942207109174,1
2224,2024-01-14 04:08:00,627,4467,mobile,Travel,CA,Manual_Keyed,1,9999.0,0.9999739575570138,1
9959,2024-02-17 21:52:00,67,4469,mobile,Digital Goods,AU,Manual_Keyed,1,9999.0,0.9999797886365378,1
9960,2024-02-17 21:53:00,84,4469,mobile,Digital Goods,CA,Manual_Keyed,1,1.0,0.9999989145442001,1
9961,2024-02-17 21:54:00,52,4469,mobile,Digital Goods,UK,Manual_Keyed,1,1.0,0.9999996887905374,1
9962,2024-02-17 21:54:00,61,4469,mobile,Digital Goods,DE,Manual_Keyed,1,0.0,0.9999991673241192,1
2356,2024-01-14 22:44:00,51,4470,tablet,Electronics,US,Contactless,0,9999.0,4.402749074353316e-07,0
858,2024-01-06 00:32:00,464,4471,mobile,Digital Goods,US,Contactless,0,9999.0,3.5744740831552187e-07,0
1908,2024-01-12 06:44:00,145,4471,tablet,Electronics,DE,Contactless,0,9012.0,1.9569752114626059e-07,0
1252,2024-01-08 08:27:00,291,4472,mobile,Travel,US,Manual_Keyed,0,9999.0,2.0792997474853407e-06,0
4888,2024-01-30 02:44:00,162,4472,mobile,Fashion,UK,Manual_Keyed,0,31337.0,1.1763344581370886e-06,0
7680,2024-02-12 07:07:00,246,4473,mobile,Travel,US,Contactless,0,9999.0,2.994783398308105e-07,0
9241,2024-02-16 04:47:00,368,4473,tablet,Digital Goods,US,Manual_Keyed,0,5620.0,1.4800461370116266e-06,0
1923,2024-01-12 08:58:00,250,4474,mobile,Travel,US,Chip,0,9999.0,3.0734656980694955e-07,0
1351,2024-01-08 22:41:00,354,4475,mobile,Fashion,US,Contactless,0,9999.0,4.392071516473516e-07,0
4218,2024-01-26 02:09:00,972,4475,tablet,Travel,CA,Manual_Keyed,1,24688.0,0.9999905088634619,1
3199,2024-01-19 23:50:00,222,4477,mobile,Digital Goods,DE,Contactless,0,9999.0,9.357941740988847e-07,0
9240,2024-02-16 04:38:00,997,4477,tablet,Travel,AU,Manual_Keyed,1,39168.0,0.9999823853757193,1
3588,2024-01-22 07:26:00,350,4478,web,Electronics,DE,Manual_Keyed,0,9999.0,1.1450133031698798e-05,0
7840,2024-02-12 19:13:00,488,4479,mobile,Electronics,UK,Chip,0,9999.0,5.425656558951183e-07,0
947,2024-01-06 12:19:00,165,4480,mobile,Grocery,US,Chip,0,9999.0,2.708722224983519e-07,0
5938,2024-02-05 09:29:00,230,4481,mobile,Fashion,CA,Chip,0,9999.0,2.2701155180715983e-07,0
7629,2024-02-12 04:27:00,60,4481,mobile,Digital Goods,UK,Manual_Keyed,1,9778.0,0.9999062190985227,1
7630,2024-02-12 04:28:00,58,4481,mobile,Digital Goods,AU,Manual_Keyed,1,1.0,0.999989058819298,1
7631,2024-02-12 04:29:00,65,4481,mobile,Digital Goods,CA,Manual_Keyed,1,1.0,0.999998810016994,1
7632,2024-02-12 04:30:00,80,4481,mobile,Digital Goods,DE,Manual_Keyed,1,1.0,0.9999993043561738,1
9567,2024-02-16 22:19:00,68,4481,mobile,Digital Goods,DE,Contactless,0,6829.0,9.689165870000038e-05,0
9554,2024-02-16 21:55:00,88,4482,mobile,Digital Goods,UK,Manual_Keyed,1,9999.0,0.9999228613895847,1
9555,2024-02-16 21:56:00,85,4482,mobile,Digital Goods,UK,Manual_Keyed,1,1.0,0.9999988993725909,1
9556,2024-02-16 21:57:00,59,4482,mobile,Digital Goods,CA,Manual_Keyed,1,1.0,0.9999991554635959,1
9557,2024-02-16 21:57:00,76,4482,mobile,Digital Goods,DE,Manual_Keyed,1,0.0,0.9999991477660561,1
9558,2024-02-16 21:58:00,76,4482,mobile,Digital Goods,AU,Manual_Keyed,1,1.0,0.9999991454670115,1
5081,2024-01-31 06:25:00,35,4483,web,Digital Goods,UK,Contactless,0,9999.0,2.692162036929784e-07,0
1342,2024-01-08 21:05:00,223,4485,mobile,Electronics,UK,Contactless,0,9999.0,4.951322947331637e-07,0
2264,2024-01-14 09:30:00,341,4485,mobile,Fashion,UK,Contactless,0,7945.0,2.793540364982521e-07,0
4346,2024-01-26 19:42:00,317,4485,mobile,Electronics,DE,Contactless,0,17892.0,3.1354038151868067e-07,0
1195,2024-01-07 23:44:00,215,4487,mobile,Electronics,UK,Contactless,0,9999.0,3.719626472901909e-07,0
4378,2024-01-27 00:07:00,49,4487,mobile,Digital Goods,DE,Contactless,0,27383.0,9.145885942404512e-07,0
6508,2024-02-08 19:19:00,433,4489,mobile,Travel,US,Contactless,0,9999.0,3.040879917342375e-07,0
6214,2024-02-07 00:32:00,434,4492,mobile,Grocery,AU,Contactless,0,9999.0,3.2240177378253737e-07,0
9668,2024-02-17 05:31:00,895,4493,web,Travel,AU,Manual_Keyed,1,9999.0,0.9999811554380764,1
2216,2024-01-14 03:05:00,223,4494,web,Travel,CA,Chip,0,9999.0,2.956471982133292e-07,0
905,2024-01-06 06:37:00,282,4495,mobile,Grocery,US,Contactless,0,9999.0,2.634999206724786e-07,0
3673,2024-01-22 19:41:00,328,4495,web,Fashion,US,Chip,0,23824.0,4.812839566727742e-07,0
5338,2024-02-01 18:30:00,464,4495,web,Grocery,UK,Chip,0,14329.0,3.719626472901909e-07,0
2396,2024-01-15 03:48:00,51,4499,mobile,Travel,US,Chip,0,9999.0,6.165364780663385e-07,0
6587,2024-02-09 06:01:00,197,4500,mobile,Electronics,DE,Contactless,0,9999.0,3.999778439397215e-07,0
9055,2024-02-15 17:30:00,347,4502,web,Fashion,DE,Manual_Keyed,0,9999.0,7.732704667176049e-06,0
4393,2024-01-27 02:34:00,148,4503,mobile,Digital Goods,US,Chip,0,9999.0,3.5744740831552187e-07,0
356,2024-01-03 02:53:00,143,4504,mobile,Travel,CA,Chip,0,9999.0,3.2240177378253737e-07,0
1120,2024-01-07 13:33:00,255,4504,web,Grocery,AU,Chip,0,6400.0,1.7013454444005966e-07,0
8574,2024-02-14 15:31:00,133,4506,web,Travel,CA,Chip,0,9999.0,3.039189286245235e-07,0
5232,2024-02-01 03:43:00,206,4511,web,Electronics,DE,Chip,0,9999.0,3.667856050606541e-07,0
1588,2024-01-10 09:26:00,233,4512,web,Fashion,CA,Contactless,0,9999.0,2.956471982133292e-07,0
847,2024-01-05 22:31:00,2095,4513,mobile,Travel,CA,Manual_Keyed,1,9999.0,0.9999835551574695,1
1064,2024-01-07 05:14:00,452,4513,mobile,Fashion,AU,Chip,0,1843.0,1.7208837984392894e-07,0
3641,2024-01-22 14:37:00,221,4513,tablet,Travel,US,Contactless,0,22163.0,3.202727545150555e-07,0
5429,2024-02-02 07:09:00,213,4513,mobile,Electronics,US,Contactless,0,15392.0,2.634999206724786e-07,0
2207,2024-01-14 01:49:00,474,4516,mobile,Fashion,US,Contactless,0,9999.0,2.634999206724786e-07,0
3559,2024-01-22 03:48:00,112,4516,mobile,Electronics,US,Contactless,0,11639.0,2.5675418713646814e-07,0
2566,2024-01-16 05:48:00,1238,4517,web,Travel,AU,Manual_Keyed,1,9999.0,0.999987956448936,1
3613,2024-01-22 10:35:00,85,4518,web,Grocery,US,Chip,0,9999.0,3.002313156498147e-07,0
2479,2024-01-15 16:29:00,421,4519,mobile,Fashion,AU,Chip,0,9999.0,2.333629682948251e-07,0
5311,2024-02-01 13:53:00,314,4519,web,Grocery,AU,Contactless,0,24324.0,3.25503968105791e-07,0
9222,2024-02-16 03:04:00,43,4519,mobile,Fashion,UK,Manual_Keyed,0,20951.0,3.9450334323259837e-07,0
4461,2024-01-27 12:24:00,78,4520,mobile,Grocery,US,Chip,0,9999.0,4.948598581766415e-07,0
6064,2024-02-06 02:21:00,270,4520,mobile,Digital Goods,US,Contactless,0,13797.0,2.8398537975679033e-07,0
2930,2024-01-18 09:20:00,341,4521,tablet,Travel,AU,Contactless,0,9999.0,2.956471982133292e-07,0
2319,2024-01-14 16:53:00,357,4522,mobile,Electronics,US,Chip,0,9999.0,2.708722224983519e-07,0
2866,2024-01-18 00:38:00,446,4522,mobile,Grocery,DE,Contactless,0,4785.0,2.635605171591916e-07,0
7869,2024-02-12 20:01:00,204,4523,web,Electronics,CA,Chip,0,9999.0,2.891157759574976e-07,0
2306,2024-01-14 14:49:00,385,4524,web,Fashion,AU,Chip,0,9999.0,3.039189286245235e-07,0
3049,2024-01-19 01:47:00,389,4526,web,Grocery,US,Contactless,0,9999.0,2.634999206724786e-07,0
3339,2024-01-20 20:55:00,227,4526,mobile,Fashion,CA,Chip,0,2588.0,2.1615973829883058e-07,0
6034,2024-02-05 22:21:00,176,4526,tablet,Electronics,AU,Chip,0,23126.0,4.2094339103731093e-07,0
8143,2024-02-13 13:02:00,84,4527,mobile,Digital Goods,DE,Manual_Keyed,1,9999.0,0.9963380183146034,1
8144,2024-02-13 13:03:00,60,4527,mobile,Digital Goods,AU,Manual_Keyed,1,1.0,0.9999979570866548,1
8145,2024-02-13 13:03:00,58,4527,mobile,Digital Goods,AU,Manual_Keyed,1,0.0,0.999992349422364,1
8146,2024-02-13 13:04:00,78,4527,mobile,Digital Goods,UK,Manual_Keyed,1,1.0,0.9999980197118834,1
8147,2024-02-13 13:04:00,59,4527,mobile,Digital Goods,UK,Manual_Keyed,1,0.0,0.999998006269654,1
8148,2024-02-13 13:05:00,61,4527,mobile,Digital Goods,AU,Manual_Keyed,1,1.0,0.9999979570866548,1
8149,2024-02-13 13:05:00,89,4527,mobile,Digital Goods,UK,Manual_Keyed,1,0.0,0.9999918821241571,1
8493,2024-02-14 10:46:00,301,4527,web,Grocery,CA,Chip,0,1301.0,1.6151313312074333e-07,0
9535,2024-02-16 21:13:00,137,4527,web,Electronics,CA,Chip,0,3507.0,1.5890897573940243e-07,0
1465,2024-01-09 14:42:00,272,4529,web,Digital Goods,US,Contactless,0,9999.0,3.0410753588495307e-07,0
450,2024-01-03 17:17:00,30,4531,tablet,Electronics,CA,Contactless,0,9999.0,1.579619564733181e-07,0
1715,2024-01-11 03:09:00,305,4531,mobile,Fashion,US,Contactless,0,10672.0,2.634999206724786e-07,0
3674,2024-01-22 19:50:00,272,4532,mobile,Electronics,US,Manual_Keyed,0,9999.0,1.1255817146336232e-05,0
4334,2024-01-26 18:02:00,480,4533,mobile,Fashion,CA,Contactless,0,9999.0,2.5272838901914357e-07,0
3116,2024-01-19 11:47:00,1426,4534,tablet,Travel,UK,Manual_Keyed,1,9999.0,0.9999912942835391,1
3413,2024-01-21 06:49:00,494,4536,tablet,Electronics,US,Contactless,0,9999.0,2.6349935419372113e-07,0
7721,2024-02-12 09:49:00,63,4536,mobile,Digital Goods,CA,Manual_Keyed,1,31860.0,0.9998725659039278,1
7722,2024-02-12 09:49:00,86,4536,mobile,Digital Goods,DE,Manual_Keyed,1,0.0,0.9999979748418412,1
7723,2024-02-12 09:50:00,73,4536,mobile,Digital Goods,UK,Manual_Keyed,1,1.0,0.9999991436780756,1
7724,2024-02-12 09:50:00,59,4536,mobile,Digital Goods,DE,Manual_Keyed,1,0.0,0.9999991527906843,1
7725,2024-02-12 09:51:00,50,4536,mobile,Digital Goods,UK,Manual_Keyed,1,1.0,0.9999963775337138,1
8884,2024-02-15 07:45:00,69,4538,mobile,Digital Goods,DE,Manual_Keyed,1,9999.0,0.9999698002115917,1
8885,2024-02-15 07:46:00,72,4538,mobile,Digital Goods,DE,Manual_Keyed,1,1.0,0.9999988418525333,1
8886,2024-02-15 07:47:00,52,4538,mobile,Digital Goods,CA,Manual_Keyed,1,1.0,0.9999993226308564,1
8887,2024-02-15 07:48:00,55,4538,mobile,Digital Goods,DE,Manual_Keyed,1,1.0,0.9999992739831418,1
8888,2024-02-15 07:48:00,50,4538,mobile,Digital Goods,DE,Manual_Keyed,1,0.0,0.9999959765022848,1
8889,2024-02-15 07:49:00,85,4538,mobile,Digital Goods,CA,Manual_Keyed,1,1.0,0.9999978661655118,1
9626,2024-02-17 02:39:00,327,4538,web,Fashion,AU,Chip,0,2570.0,1.555983468070009e-07,0
914,2024-01-06 07:58:00,107,4539,web,Electronics,UK,Chip,0,9999.0,3.759485634596023e-07,0
5214,2024-02-01 00:57:00,192,4539,mobile,Electronics,US,Chip,0,37019.0,2.634999206724786e-07,0
1851,2024-01-11 22:40:00,174,4540,tablet,Travel,UK,Chip,0,9999.0,3.971924217612438e-07,0
3178,2024-01-19 20:22:00,72,4540,web,Travel,CA,Contactless,0,11382.0,1.1560051017204674e-06,0
8271,2024-02-13 18:41:00,334,4542,mobile,Fashion,US,Chip,0,9999.0,2.3248605776224567e-07,0
2700,2024-01-17 01:08:00,247,4544,web,Fashion,US,Chip,0,9999.0,2.1830679841193063e-07,0
4309,2024-01-26 14:56:00,335,4544,mobile,Digital Goods,US,Chip,0,13788.0,3.6744079710743463e-07,0
7483,2024-02-11 20:38:00,188,4545,mobile,Electronics,US,Manual_Keyed,0,9999.0,9.735258122411795e-06,0
9140,2024-02-15 22:06:00,68,4545,mobile,Digital Goods,DE,Manual_Keyed,1,5848.0,0.9999488203485388,1
9141,2024-02-15 22:07:00,71,4545,mobile,Digital Goods,CA,Manual_Keyed,1,1.0,0.9999990267707682,1
9142,2024-02-15 22:07:00,53,4545,mobile,Digital Goods,UK,Manual_Keyed,1,0.0,0.9999995350959273,1
9143,2024-02-15 22:08:00,55,4545,mobile,Digital Goods,CA,Manual_Keyed,1,1.0,0.9999995459928929,1
9378,2024-02-16 13:02:00,77,4546,web,Digital Goods,US,Chip,0,9999.0,8.123991887387671e-07,0
91,2024-01-01 12:43:00,74,4547,web,Grocery,US,Chip,0,9999.0,3.082404244677279e-07,0
4810,2024-01-29 14:55:00,328,4547,mobile,Travel,US,Chip,0,40452.0,2.6654526403347457e-07,0
3136,2024-01-19 14:08:00,300,4548,tablet,Electronics,US,Chip,0,9999.0,2.708722224983519e-07,0
4249,2024-01-26 06:45:00,12,4550,mobile,Grocery,DE,Chip,0,9999.0,1.8049647955923343e-07,0
5112,2024-01-31 10:52:00,492,4550,mobile,Travel,US,Contactless,0,7447.0,9.974215121598938e-08,0
8700,2024-02-14 22:01:00,279,4550,mobile,Grocery,US,Chip,0,20829.0,2.2470294159770583e-07,0
2443,2024-01-15 10:34:00,19,4551,mobile,Fashion,CA,Manual_Keyed,0,9999.0,8.003014267024753e-07,0
5008,2024-01-30 19:41:00,64,4551,web,Grocery,US,Chip,0,22147.0,4.0429351976105755e-07,0
5103,2024-01-31 09:29:00,458,4551,web,Grocery,US,Chip,0,828.0,1.938067553162837e-07,0
709,2024-01-05 04:59:00,411,4552,web,Digital Goods,US,Contactless,0,9999.0,3.5792266656360773e-07,0
3442,2024-01-21 10:34:00,495,4552,mobile,Travel,AU,Chip,0,23375.0,3.452987657548982e-07,0
4647,2024-01-28 15:52:00,383,4552,mobile,Fashion,US,Contactless,0,10398.0,2.708722224983519e-07,0
9131,2024-02-15 21:09:00,401,4554,web,Travel,DE,Manual_Keyed,0,9999.0,7.309426161324539e-06,0
8917,2024-02-15 09:40:00,344,4555,web,Fashion,US,Chip,0,9999.0,2.634999206724786e-07,0
4121,2024-01-25 12:36:00,414,4556,web,Digital Goods,US,Contactless,0,9999.0,3.679309955585212e-07,0
2026,2024-01-12 23:54:00,303,4557,mobile,Digital Goods,US,Contactless,0,9999.0,3.530659067920497e-07,0
4102,2024-01-25 09:28:00,68,4557,web,Electronics,DE,Contactless,0,17854.0,1.1153711290987184e-06,0
1205,2024-01-08 01:07:00,424,4558,web,Fashion,UK,Chip,0,9999.0,2.89447228570488e-07,0
9363,2024-02-16 12:38:00,50,4558,mobile,Digital Goods,DE,Manual_Keyed,1,56851.0,0.9999407521727071,1
9364,2024-02-16 12:39:00,60,4558,mobile,Digital Goods,AU,Manual_Keyed,1,1.0,0.9999984638476774,1
9365,2024-02-16 12:40:00,50,4558,mobile,Digital Goods,CA,Manual_Keyed,1,1.0,0.9999978931835538,1
9366,2024-02-16 12:41:00,68,4558,mobile,Digital Goods,CA,Manual_Keyed,1,1.0,0.9999984587674551,1
9367,2024-02-16 12:41:00,76,4558,mobile,Digital Goods,DE,Manual_Keyed,1,0.0,0.9999990561589807,1
9368,2024-02-16 12:42:00,77,4558,mobile,Digital Goods,DE,Manual_Keyed,1,1.0,0.9999990565667,1
3443,2024-01-21 10:47:00,145,4559,mobile,Fashion,UK,Contactless,0,9999.0,3.759485634596023e-07,0
4129,2024-01-25 13:33:00,42,4559,web,Digital Goods,US,Contactless,0,5926.0,4.742028159965927e-07,0
4671,2024-01-28 19:13:00,164,4559,mobile,Grocery,UK,Contactless,0,4660.0,2.4210991859101227e-07,0
493,2024-01-03 23:17:00,245,4561,web,Grocery,DE,Manual_Keyed,0,9999.0,7.5020981857300545e-06,0
4622,2024-01-28 11:27:00,272,4563,tablet,Electronics,US,Contactless,0,9999.0,2.845295833331624e-07,0
1013,2024-01-06 21:55:00,50,4566,web,Grocery,AU,Chip,0,9999.0,4.809562373819853e-07,0
1532,2024-01-10 01:31:00,430,4567,web,Electronics,DE,Contactless,0,9999.0,3.667856050606541e-07,0
2399,2024-01-15 04:16:00,159,4567,mobile,Travel,US,Contactless,0,7365.0,6.219938345377558e-07,0
2039,2024-01-13 01:51:00,403,4568,mobile,Electronics,US,Chip,0,9999.0,2.634999206724786e-07,0
6160,2024-02-06 16:28:00,358,4569,mobile,Electronics,DE,Manual_Keyed,0,9999.0,1.5111307565871582e-05,0
1691,2024-01-10 23:23:00,465,4570,web,Electronics,US,Contactless,0,9999.0,2.2470294159770583e-07,0
3582,2024-01-22 06:44:00,113,4570,web,Fashion,US,Chip,0,16281.0,2.5675418713646814e-07,0
8324,2024-02-13 22:31:00,108,4570,mobile,Electronics,US,Chip,0,32627.0,2.3248605776224567e-07,0
2212,2024-01-14 02:27:00,148,4571,web,Travel,UK,Chip,0,9999.0,4.014486976734309e-07,0
2269,2024-01-14 10:02:00,88,4572,mobile,Electronics,US,Contactless,0,9999.0,5.664844487277673e-07,0
6056,2024-02-06 01:32:00,161,4573,tablet,Electronics,UK,Contactless,0,9999.0,3.2225774509248017e-07,0
3277,2024-01-20 11:54:00,23,4574,tablet,Fashion,CA,Contactless,0,9999.0,1.6588463300665643e-07,0
7275,2024-02-11 08:05:00,1544,4574,web,Travel,US,Manual_Keyed,1,31451.0,0.9999958996842578,1
3124,2024-01-19 12:47:00,459,4575,web,Travel,US,Chip,0,9999.0,3.159456296087563e-07,0
3549,2024-01-22 02:15:00,158,4575,tablet,Digital Goods,UK,Chip,0,3688.0,2.245191111031715e-07,0
5090,2024-01-31 07:55:00,121,4575,web,Grocery,CA,Contactless,0,13300.0,2.956471982133292e-07,0
8342,2024-02-13 23:58:00,405,4576,mobile,Grocery,US,Contactless,0,9999.0,2.3248605776224567e-07,0
5357,2024-02-01 21:21:00,360,4577,mobile,Grocery,UK,Contactless,0,9999.0,3.719626472901909e-07,0
1714,2024-01-11 02:58:00,73,4580,mobile,Digital Goods,UK,Chip,0,9999.0,4.92249022683067e-05,0
8323,2024-02-13 22:25:00,73,4580,mobile,Travel,US,Chip,0,48687.0,1.6871817066121302e-06,0
8391,2024-02-14 03:44:00,434,4580,tablet,Fashion,AU,Manual_Keyed,0,319.0,1.855626999751234e-05,0
221,2024-01-02 08:19:00,44,4581,mobile,Grocery,DE,Chip,0,9999.0,1.8716182119924717e-07,0
1529,2024-01-10 01:06:00,430,4581,mobile,Digital Goods,US,Manual_Keyed,0,11087.0,6.5110276512554936e-06,0
9020,2024-02-15 15:27:00,50,4584,mobile,Digital Goods,AU,Manual_Keyed,1,9999.0,0.9995233881522766,1
9021,2024-02-15 15:28:00,86,4584,mobile,Digital Goods,UK,Manual_Keyed,1,1.0,0.9999973197667124,1
9022,2024-02-15 15:28:00,82,4584,mobile,Digital Goods,UK,Manual_Keyed,1,0.0,0.9999934293346833,1
2926,2024-01-18 08:28:00,386,4585,web,Grocery,US,Chip,0,9999.0,2.634999206724786e-07,0
6273,2024-02-07 09:24:00,430,4585,tablet,Fashion,US,Contactless,0,28856.0,2.1830679841193063e-07,0
7608,2024-02-12 03:30:00,41,4585,mobile,Electronics,UK,Chip,0,6846.0,1.956511221215302e-07,0
648,2024-01-04 20:40:00,29,4586,web,Electronics,DE,Contactless,0,9999.0,1.720807635791911e-07,0
4659,2024-01-28 17:15:00,103,4586,mobile,Travel,CA,Chip,0,34355.0,4.997246790245e-07,0
7078,2024-02-10 21:08:00,136,4586,mobile,Fashion,DE,Contactless,0,18953.0,3.1354038151868067e-07,0
1095,2024-01-07 09:40:00,418,4587,mobile,Electronics,AU,Contactless,0,9999.0,3.2240177378253737e-07,0
6279,2024-02-07 10:06:00,196,4589,mobile,Digital Goods,AU,Manual_Keyed,0,9999.0,0.00015220700082273973,0
561,2024-01-04 08:16:00,133,4590,web,Electronics,US,Chip,0,9999.0,2.634999206724786e-07,0
872,2024-01-06 02:15:00,186,4590,mobile,Fashion,US,Contactless,0,2519.0,1.8146313066511363e-07,0
3603,2024-01-22 09:23:00,424,4590,mobile,Grocery,US,Manual_Keyed,0,23468.0,6.668252463192173e-06,0
6711,2024-02-09 22:32:00,497,4590,tablet,Travel,DE,Chip,0,26709.0,2.295999404903809e-06,0
8273,2024-02-13 19:01:00,445,4591,mobile,Fashion,DE,Chip,0,9999.0,3.2440059086877447e-07,0
7836,2024-02-12 19:07:00,435,4592,web,Grocery,CA,Contactless,0,9999.0,2.891157759574976e-07,0
621,2024-01-04 17:24:00,455,4594,mobile,Fashion,US,Chip,0,9999.0,2.708722224983519e-07,0
4456,2024-01-27 11:45:00,14,4594,mobile,Fashion,UK,Contactless,0,32781.0,1.608939433417125e-07,0
6184,2024-02-06 19:56:00,22,4594,web,Digital Goods,AU,Manual_Keyed,0,14891.0,1.9318988888220368e-05,0
228,2024-01-02 09:07:00,102,4596,mobile,Grocery,US,Chip,0,9999.0,2.258683691270794e-07,0
4513,2024-01-27 19:38:00,354,4596,web,Fashion,US,Contactless,0,36631.0,2.6070621745511996e-07,0
3781,2024-01-23 10:12:00,270,4597,web,Digital Goods,UK,Contactless,0,9999.0,5.281838069367636e-07,0
5956,2024-02-05 11:53:00,496,4597,mobile,Travel,US,Contactless,0,18821.0,3.937162174734119e-07,0
2579,2024-01-16 07:55:00,411,4598,tablet,Digital Goods,DE,Chip,0,9999.0,6.216391262438774e-07,0
4850,2024-01-29 21:04:00,454,4598,mobile,Travel,US,Contactless,0,19509.0,5.122916439678782e-07,0
